case_id,likelihood_to_recommend,ticket_open_date,support_plan,account_type,sr_severity,technology_level_1,technology_level_2,technology_level_3,assignment_count,meaningful_comm_count,first_meaningful_comm_duration_mins,all_avg_meaningful_comm_duration_mins,case_origination_source,case_origination_user_type,dayofweek,timewindow,severity_change,age_of_account_days,life_time_spend_usd,monthly_recurring_revenue_usd,ticket_duration_days,tribe_level_1,tribe_level_2,catalog_name,sentiment_overall,anger_overall,disgust_overall,fear_overall,joy_overall,sadness_overall,sentiment_last3_conversation,anger_sentiment_last3,disgust_sentiment_last3,fear_sentiment_last3,joy_sentiment_last3,sadness_sentiment_last3,sentiment_last_conversation,anger_last_conversation,disgust_last_conversation,fear_last_conversation,joy_last_conversation,sadness_last_conversation,sentiment_short_description,anger_short_description,disgust_short_description,fear_short_description,joy_short_description,sadness_short_description,sentiment_description,anger_description,disgust_description,fear_description,joy_description,sadness_description,country,geography,region
cs0000086,1,11/08/19,support_tier_1,account_type_2,2,technical,assignment_group_3,technology_level_3_2,1,9,0,1557,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,yes,1347,3562,80,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000087,0,11/07/19,support_tier_3,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,2,0,238,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,2223,3799888,114889,32,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000088,0,11/07/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,,0,0,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1890,259241,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sweden,ep,nordic
cs0000089,1,11/07/19,support_tier_1,account_type_2,4,technical,assignment_group_8,technology_level_3_2,1,3,184,461,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1891,2349450,49202,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,france,ep,france
cs0000090,1,11/07/19,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,9,9,case_origination_source_6,case_origination_user_type_2,weekday,prime_time,no,,,,32,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000091,1,11/07/19,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,7,63,43,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1177,424935,11250,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,france,ep,france
cs0000092,1,11/07/19,support_tier_3,account_type_2,3,technical,assignment_group_7,technology_level_3_2,0,12,14,2486,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,yes,,667505,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0000093,0,11/07/19,support_tier_1,account_type_2,4,technical,assignment_group_7,technology_level_3_2,0,4,84,2781,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,318312,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0000094,0,11/07/19,support_tier_4,account_type_3,1,technical,assignment_group_2,technology_level_3_4,0,4,7,33,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,964,1314,0,32,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,malaysia,as,asean
cs0000095,1,11/06/19,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_23,0,3,25,28,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,33,tribe_level_1_4,tribe_level_2_2,catalog_level_18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mexico,la,latin america
cs0000096,1,11/06/19,support_tier_4,account_type_2,4,technical,assignment_group_4,technology_level_3_7,0,2,34,65,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,87757,,33,tribe_level_1_7,tribe_level_2_4,catalog_level_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000097,1,11/06/19,support_tier_3,account_type_2,4,technical,assignment_group_9,technology_level_3_2,1,5,1414,4303,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,germany,ep,"dach germany,austria,switz"
cs0000098,0,11/06/19,support_tier_1,account_type_2,2,technical,assignment_group_3,technology_level_3_2,5,78,33,386,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,yes,4253,1652658,45204,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000099,1,11/05/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,2,0,1417,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,1590,1755,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,la,latin america
cs0000100,1,11/05/19,support_tier_1,account_type_2,3,technical,assignment_group_3,technology_level_3_2,1,2,0,242,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,yes,3326,10730,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000101,0,11/05/19,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_21,0,1,1026,1026,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,34,tribe_level_1_15,tribe_level_2_1,catalog_level_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000102,0,11/05/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,1368,1218,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,3454,21437,123,34,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mexico,la,latin america
cs0000103,1,11/05/19,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,2,2,2818,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,34,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000104,0,11/05/19,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,1572,1572,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,34,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000105,0,11/05/19,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,5,48,310,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,34,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0000106,1,11/05/19,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,355,355,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000107,1,11/05/19,support_tier_3,account_type_2,4,technical,assignment_group_3,technology_level_3_98,1,6,24,464,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1398,19590479,265713,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000108,0,11/05/19,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_54,0,2,6,43,case_origination_source_8,case_origination_user_type_2,weekday,non_prime_time,no,,110,,34,tribe_level_1_24,tribe_level_2_6,catalog_level_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0000109,0,11/05/19,support_tier_1,account_type_2,3,technical,assignment_group_3,technology_level_3_2,0,3,150,317,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,yes,2798,26350,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000110,0,11/04/19,support_tier_2,account_type_2,3,technical,assignment_group_2,technology_level_3_4,0,9,161,671,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,yes,,0,,35,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brazil,la,latin america
cs0000111,0,11/04/19,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,1,5,438,1093,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,2325,14521,83,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000112,0,11/04/19,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,0,1,250,250,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,35,tribe_level_1_5,tribe_level_2_5,catalog_level_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,france,ep,france
cs0000113,0,11/04/19,support_tier_4,account_type_2,4,technical,assignment_group_6,technology_level_3_96,2,2,222,13144,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,832,65838,79,35,tribe_level_1_21,tribe_level_2_4,catalog_level_72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000114,0,11/04/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,766,385,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,35,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,germany,ep,"dach germany,austria,switz"
cs0000115,1,11/04/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,0,1,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,3330,34666,265,2,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000116,1,11/04/19,support_tier_2,account_type_2,4,technical,assignment_group_8,technology_level_3_18,0,3,22,29,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,0,,36,tribe_level_1_12,tribe_level_2_6,catalog_level_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,estonia,ep,central and eastern europe
cs0000117,0,11/02/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,330,729,case_origination_source_3,case_origination_user_type_1,weekend,non_prime_time,no,,,,37,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000118,1,11/02/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,3,13345,6850,case_origination_source_1,case_origination_user_type_1,weekend,non_prime_time,no,,0,,37,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000119,0,11/01/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_2,0,1,2,2,case_origination_source_2,case_origination_user_type_2,weekday,non_prime_time,no,4716,58481,1420,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000120,0,11/01/19,support_tier_1,account_type_2,4,technical,assignment_group_7,technology_level_3_2,3,15,3172,1417,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000121,0,11/01/19,support_tier_1,account_type_2,4,technical,assignment_group_4,technology_level_3_10,0,1,19,19,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,1657,17676,16,5,tribe_level_1_9,tribe_level_2_4,catalog_level_6,0.513732,0.478457,0.045228,0.058875,0.475664,0.222445,0.513732,0.478457,0.045228,0.058875,0.475664,0.222445,0.971118,0.01834,0.014673,0.027446,0.092182,0.117446,0,0.176921,0.099204,0.14813,0.377766,0.215767,-0.603063,0.106633,0.064895,0.120989,0.663913,0.58728,japan,jn,japan
cs0000122,0,11/01/19,support_tier_1,account_type_2,4,technical,assignment_group_7,technology_level_3_2,1,8,182,2356,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,1274,742060,81380,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000123,0,11/01/19,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,1326,1326,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,38,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000124,0,10/31/19,support_tier_2,account_type_1,4,technical,assignment_group_4,technology_level_3_111,0,9,27,1919,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,39,tribe_level_1_1,tribe_level_2_1,catalog_level_103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000125,1,10/31/19,support_tier_1,account_type_2,4,technical,assignment_group_8,technology_level_3_2,0,1,59,59,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,1700,20514,487,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000126,1,10/31/19,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,4,6935,3894,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,39,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chile,la,latin america
cs0000127,1,10/31/19,support_tier_4,account_type_2,3,technical,assignment_group_4,technology_level_3_10,0,2,22,176,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1124,1680841,134618,39,tribe_level_1_9,tribe_level_2_4,catalog_level_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canada,am,canada
cs0000128,0,10/31/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,32,32,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,4761,183165,6170,39,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,belgium,ep,benelux
cs0000129,0,10/31/19,support_tier_1,account_type_2,4,technical,assignment_group_2,technology_level_3_4,0,2,73,699,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,39,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brazil,la,latin america
cs0000130,0,10/31/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,4,11550,7421,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1078,5917,,39,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spain,ep,spgi
cs0000131,1,10/31/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,4,3,390,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,909,588981,22538,39,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey,ea,middle east and africa
cs0000132,0,10/30/19,support_tier_1,account_type_2,4,technical,assignment_group_7,technology_level_3_2,0,5,1192,2504,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1944,794842,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000133,0,10/30/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,2480,6168,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,3710,24564,408,40,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mexico,la,latin america
cs0000134,1,10/30/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,2,5,7,176,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,6,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0,0.019634,0.022053,0.004537,0.064945,0.024598,0,0.019634,0.022053,0.004537,0.064945,0.024598,0,0.070468,0.075466,0.011395,0.060341,0.073156,-0.689459,0.06353,0.016,0.115923,0.020053,0.525136,0,0.056597,0.012368,0.048498,0.018667,0.274533,canada,am,canada
cs0000135,1,10/30/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,2553,2553,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,197,,40,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canada,am,canada
cs0000136,1,10/30/19,support_tier_4,account_type_3,3,technical,assignment_group_2,technology_level_3_3,0,6,19,535,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,281618,,6,tribe_level_1_2,tribe_level_2_3,catalog_level_2,0,0.015884,0.017077,0.013347,0.116912,0.034317,0,0.015884,0.017077,0.013347,0.116912,0.034317,0,0.015884,0.017077,0.013347,0.116912,0.034317,0,0.167448,0.037339,0.148007,0.134913,0.26031,0,0.096165,0.046615,0.102329,0.110751,0.188837,brazil,la,latin america
cs0000137,1,10/30/19,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,7,16,210,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,40,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000138,0,10/30/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,2080,1712,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,1264,,7,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brazil,la,latin america
cs0000139,1,10/30/19,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,1,3588,3588,case_origination_source_1,case_origination_user_type_1,weekday,non_prime_time,no,,,,40,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000140,0,10/29/19,support_tier_1,account_type_2,4,technical,assignment_group_9,technology_level_3_2,1,8,575,2571,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,54942,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000141,1,10/29/19,support_tier_4,account_type_3,1,technical,assignment_group_2,technology_level_3_35,0,7,5,30,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,7,tribe_level_1_3,tribe_level_2_2,catalog_level_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0000142,0,10/29/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,8,8,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,0,,41,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0000143,0,10/29/19,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,4,43,330,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,41,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united arab emirates,ea,middle east and africa
cs0000144,0,10/29/19,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,0,1,183,183,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,8,tribe_level_1_5,tribe_level_2_5,catalog_level_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0000145,1,10/29/19,support_tier_4,account_type_3,3,technical,assignment_group_2,technology_level_3_4,0,8,8,68,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,yes,,0,,8,tribe_level_1_3,tribe_level_2_2,catalog_level_3,0,0.039092,0.024281,0.050235,0.086745,0.118178,0,0.039092,0.024281,0.050235,0.086745,0.118178,0,0.039092,0.024281,0.050235,0.086745,0.118178,-0.955032,0.066322,0.014548,0.047276,0.015844,0.752029,0,0.035371,0.018461,0.088154,0.194651,0.374086,brazil,la,latin america
cs0000146,0,10/29/19,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,0,4,11,85,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,,,,41,tribe_level_1_5,tribe_level_2_5,catalog_level_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united kingdom,ep,uk and ireland
cs0000147,0,10/29/19,support_tier_1,account_type_2,4,technical,assignment_group_3,technology_level_3_2,0,7,46,1152,case_origination_source_1,case_origination_user_type_1,weekday,prime_time,no,1134,421752,15204,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
